,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1179,Jax Jones,Breathe - Acoustic,3PRpinHSGqytZnOKwCsR7l,59,0.831,0.713,231253,0.341,3.79e-06,11,0.0865,-9.239,0,0.0297,121.986,4,0.593
1180,Years & Years,Sanctify,7gbpozqwdFoqvv19BTk2hu,61,0.0152,0.667,189815,0.624,2.05e-05,1,0.296,-5.527,1,0.0688,101.96,4,0.19
1181,Ghost,Dance Macabre,2z261lioax3aehvWjorAk8,59,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727
1182,King Princess,Talia,53jbdPQBaH6WaQvW0zmGBs,71,0.549,0.401,207720,0.507,0.0,2,0.164,-7.001,1,0.089,180.159,4,0.236
1183,W&W,Long Way Down,3KuUYvIPhTfjFV9KSfXru7,61,0.00321,0.443,203002,0.918,0.00753,1,0.132,-3.464,0,0.0528,160.043,4,0.277
1184,George Ezra,Hold My Girl (Acoustic Version),6jR6rBNVF9bHpvdNNqOjvg,68,0.89,0.711,211715,0.395,0.0,10,0.0845,-7.327,1,0.0311,122.043,4,0.519
1185,Russ,Nobody Knows,1pNAf6W7POwjOD8x8mWf8G,72,0.445,0.715,215556,0.71,0.000284,4,0.103,-9.504,1,0.432,162.043,4,0.526
1186,Jess Glynne,123,3gFgp6Ofp808Kc2qLQiN5e,72,0.0901,0.707,190280,0.674,0.0,1,0.115,-5.578,1,0.177,95.02,4,0.928
1187,Drake,Blue Tint,4n1bdaKwynQndm47x5HqWX,72,0.013,0.888,162800,0.372,0.0,7,0.184,-10.254,0,0.358,133.998,4,0.123
1188,Randolph,Slow Motion,2JTF8oe4V274JR1WnOW4Jl,58,0.0563,0.691,186667,0.755,0.00072,4,0.261,-4.229,0,0.237,89.977,4,0.331
1189,Skinz,Stevie Wonda,18VamzgZxeuLJIu4jh5kKY,45,0.0289,0.685,187588,0.748,0.0,10,0.0954,-5.933,0,0.0508,143.977,4,0.642
1190,Sleiman,Desperado,2Orci2AXQhZmRYGlN2XscZ,46,0.547,0.775,172000,0.563,0.000697,10,0.118,-8.185,0,0.0794,119.988,4,0.619
1191,Luke Combs,She Got the Best of Me,698eQRku24PIYPQPHItKlA,80,0.0292,0.533,183160,0.907,0.0,11,0.386,-3.793,1,0.0406,150.99,4,0.7
1192,Global Dan,Dark Out,1A8r8fxWqHbK56gvBy3fTQ,68,0.02,0.57,180016,0.703,0.0,6,0.0795,-7.562,1,0.222,160.036,4,0.27
1193,Sarcastic Sounds,It's OK to Cry,5utrtANUaATItHm4Twgp6Z,67,0.371,0.772,102056,0.502,0.922,10,0.0917,-13.254,0,0.0291,152.031,4,0.145
1194,Ski Mask The Slump God,COOLEST MONKEY IN THE JUNGLE,1D23GEeQ32aqLw5ZnY3Ivp,69,0.324,0.893,152213,0.676,0.0,9,0.0968,-4.867,0,0.227,125.923,4,0.804
1195,Mr. Probz,Praying To A God,3NWCPJllg1v12ElS4eQMKV,66,0.348,0.591,220495,0.201,0.0,3,0.101,-17.134,1,0.0504,109.328,4,0.0763
1196,Lady Gaga,Hair Body Face,4gdfWGyzB9j4ZVc2JWdpv2,68,0.0103,0.863,202640,0.457,5.32e-05,4,0.109,-6.422,0,0.0526,115.009,4,0.401
1197,Imagine Dragons,Boomerang,2B1fuWoWaYnCXbjYp1gXg5,73,0.139,0.429,187800,0.559,0.00928,2,0.121,-7.493,1,0.152,100.073,4,0.347
1198,Nephew,Sig Månen Langsomt Hæver,0YiaCq2gWuOg4kkjBjMriI,38,0.326,0.65,295614,0.553,0.0585,5,0.134,-9.046,0,0.0311,138.96,4,0.34
1199,Ude Af Kontrol,Fejrer Det Hele,4FdqmCHIAYx4fIKXdDXpRA,50,0.15,0.805,166483,0.862,5.43e-05,9,0.0506,-5.954,0,0.091,131.981,4,0.448
1200,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,72,0.126,0.58,165053,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369
1201,Banx & Ranx,Answerphone (feat. Yxng Bane),1HagMz5nWk1HmevNCBOxF3,72,0.0387,0.671,190921,0.834,0.0,1,0.454,-3.928,0,0.0885,113.021,4,0.454
1202,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,79,0.269,0.802,211427,0.743,1.36e-06,7,0.121,-4.82,0,0.0474,146.03,4,0.877
1203,Why Don't We,Hooked,2N2s2s2w0jmSIPNZcm8Jnr,77,0.0941,0.623,204907,0.624,0.0,1,0.119,-5.469,1,0.0595,180.016,4,0.347
1204,Ozuna,Vaina Loca,48zFZh27QU5qsrBjn4C2FA,87,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.983,4,0.555
1205,Sia,I'm Still Here,5KGTKwOePys7aH4o6EzXEP,73,0.00697,0.437,241910,0.719,3.86e-05,6,0.0765,-4.569,0,0.0376,169.976,4,0.284
1206,Rita Ora,Velvet Rope,2u6dedaqZJeVFvqCTA0Qdm,65,0.472,0.54,235387,0.557,0.0,4,0.308,-4.858,1,0.0515,88.954,4,0.426
1207,Alec Chambers,Without Me,6m1hYbfABsUSL3c7QFRBxB,69,0.802,0.609,116506,0.258,0.0,11,0.421,-12.602,0,0.0482,136.041,4,0.344
1208,Panic! At The Disco,Dancing's Not A Crime,6PFoEnjp0PAe5siGswjH9i,72,0.0375,0.526,219467,0.891,0.0,6,0.375,-1.549,1,0.0482,94.095,4,0.804
1209,Billy Lockett,Fading Into Grey,0rDSXB4Alsa1vEAESzeZ3h,56,0.756,0.532,218680,0.616,2.37e-05,11,0.215,-6.306,1,0.0393,153.95,4,0.444
1210,Rich The Kid,New Freezer (feat. Kendrick Lamar),2EgB4n6XyBsuNUbuarr4eG,76,0.0405,0.884,191938,0.698,0.0,0,0.195,-9.101,1,0.364,140.068,4,0.575
1211,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,86,0.0161,0.71,131064,0.789,2.77e-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717
1212,Marshmello,Rooftops,6pbhkfdG5RvTJaC3VKPaJn,68,0.0292,0.704,177465,0.907,0.0,10,0.195,-3.95,0,0.0672,141.988,4,0.657
1213,Lazy Weekends,Make You Remember,1xcHfI2pbsBKmKDbd1zD96,65,0.395,0.746,213760,0.496,0.0,5,0.0898,-4.796,1,0.0826,139.933,4,0.849
1214,Gavin Haley,West Coast,0C5BXQ4zGE5BzEAiAJ2q5m,43,0.893,0.602,189287,0.265,0.0,5,0.161,-9.593,1,0.0474,75.054,4,0.306
1215,Khalid,This Way,6fbYL76UWbHdYq4B91TPQi,76,0.694,0.62,211205,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193
1216,Lunay,A Solas - Remix,3T5QSIgoaPIh07SwixRDp7,85,0.657,0.618,273198,0.743,5.95e-06,6,0.143,-2.576,0,0.141,180.021,4,0.589
1217,Bishop Briggs,River,3mRLHiSHYtC8Hk7bzZdUs1,77,0.302,0.733,216133,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545
1218,6ix9ine,KOODA,0tYHqwTW4s6VuPWDSD7n7K,71,0.175,0.885,142582,0.641,0.0,1,0.234,-4.455,1,0.351,91.167,4,0.201
1219,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,88,0.346,0.638,180000,0.717,0.0,2,0.105,-4.722,1,0.0337,100.027,4,0.249
1220,Kiana Ledé,Big Spender (feat. Prince Charlez),0mYNxaedZsptTWmaqy2PoB,64,0.128,0.587,195173,0.739,0.000386,1,0.388,-5.41,0,0.254,78.796,4,0.865
1221,Shawn Mendes,Under Pressure,2fLyikLZmHxW4XdToFpDdN,68,0.2,0.667,233029,0.478,0.0,2,0.0927,-5.345,1,0.0316,113.502,4,0.337
1222,Lady Gaga,Music To My Eyes,5IXk9TVBuxG87sFrwclBJw,76,0.392,0.625,199200,0.356,0.00129,2,0.1,-9.044,1,0.0319,114.805,3,0.325
1223,NODE,Carnalismo,2zo3xmyUOxvnZ4qy3BQFwa,42,0.0539,0.834,179826,0.754,0.0,8,0.134,-6.407,0,0.0874,109.998,4,0.817
1224,Randers Cowboys,Dak For i Aften,7eMCSjrtWvn9VEQaIyINTg,40,0.0406,0.744,189897,0.836,8.21e-05,5,0.368,-2.497,0,0.0612,127.993,4,0.326
1225,Mitch James,Old News,2B3jnZ6tCsVFD4gNXHBJzP,64,0.0896,0.693,230267,0.658,2.06e-05,5,0.12,-7.408,1,0.0398,100.987,4,0.487
1226,Michael Schulte,You Let Me Walk Alone,2ew7JRsYRuJpNUl3h1jF1Q,54,0.781,0.451,177886,0.279,0.0,11,0.103,-9.957,1,0.0296,149.767,4,0.405
1227,ASMR Denmark,Fresh Pear Bites,4cYC3L1LRbgjhLHkbCrQGx,33,0.0733,0.614,85029,0.098,0.0,1,0.363,-32.274,1,0.57,105.676,4,0.32
1228,Mipso,People Change,3Ed55g8hCz1GmqRTelIPIW,69,0.884,0.374,212853,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.412
1229,The Weeknd,I Was Never There,5rgnyXr2PXFWsAnPFew077,71,0.135,0.324,241067,0.735,4.84e-05,10,0.169,-4.054,1,0.0337,113.923,4,0.169
1230,DON x LEE x BARBER,Gucci Bag Sikini,5VErONC8pemGbzXFpx5fJ1,46,0.718,0.679,205241,0.704,0.0,2,0.114,-4.946,1,0.365,145.064,4,0.366
1231,J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,79,0.482,0.829,200310,0.527,0.0,6,0.631,-6.644,0,0.367,116.078,4,0.473
1232,RH,Gimade (feat. AMRO),3jCwMe0LD0OWk6iN53JgRD,43,0.0236,0.639,191403,0.703,7.22e-05,6,0.137,-6.416,0,0.195,106.476,4,0.41
1233,Tee Grizzley,Fuck It Off (feat. Chris Brown),3jGYpYY6jm48GArqKDnuwG,74,0.0728,0.801,147600,0.578,0.0,1,0.185,-7.148,1,0.201,100.032,4,0.126
1234,Darnell Smith,Habits (Stay High),4VQHuBY2hLAxkMyHbyXAWt,66,0.902,0.569,191296,0.204,0.0,11,0.108,-14.035,1,0.061,118.962,4,0.385
1235,Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,82,0.221,0.831,96064,0.795,0.0,1,0.291,-6.186,1,0.264,160.063,4,0.744
1236,Ude Af Kontrol,Jantelov,5xVQeWdm4AJTrav8ZMQ86t,53,0.0388,0.901,150000,0.788,7.19e-06,2,0.0495,-6.834,1,0.0822,128.079,4,0.761
1237,Years & Years,If You're Over Me,01k24g94i1JvkFLQmVEdCd,77,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618
1238,Tramper Torben,Ole Dakøje,0EUmGybw9keqDDwLFyDKcO,45,0.155,0.576,133097,0.618,0.000298,1,0.0722,-8.581,1,0.348,79.092,4,0.281
1239,Elvira Pitzner,Perfect,1CCZ2HFzpf33Cfx2fkuuVw,40,0.1,0.72,219029,0.619,1.38e-05,4,0.174,-6.056,0,0.0717,103.093,4,0.478
1240,Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,79,0.328,0.722,184720,0.738,1.47e-05,9,0.198,-6.073,0,0.247,198.075,4,0.748
1241,Bro,Kondi,5kVH2yGSh2Sjqhp9PYWWz6,53,0.194,0.715,189143,0.61,0.0,11,0.19,-6.315,1,0.218,160.004,4,0.62
1242,Robin Schulz,Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,88,0.0161,0.574,214942,0.728,1.42e-06,1,0.0851,-4.777,1,0.062,125.047,4,0.266
1243,Lydmor,五 Dim,3nOWa3ZohBtapNzPXWofbY,37,0.57,0.487,193605,0.508,1.64e-06,10,0.103,-8.876,0,0.23,98.027,4,0.227
1244,Bea Miller,S.L.U.T.,6h3lMAmmpQDFqoHk9F99IR,65,0.0543,0.729,179147,0.765,0.0,8,0.129,-4.472,1,0.0693,94.966,4,0.747
1245,Melvin Alex,Blame Me,5BtZIvtbJD4FeuxW6sx434,66,0.301,0.642,166957,0.188,0.808,2,0.109,-13.124,0,0.0432,184.198,4,0.834
1246,Queen,Somebody To Love,5txoZyuAmtCfmDjUCEphWm,77,0.164,0.466,295733,0.698,0.0,8,0.127,-6.967,1,0.0629,109.772,3,0.349
1247,Metro Boomin,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom,78,0.00661,0.87,168347,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175
1248,Finn Pind,Stådreng,6OIqymk4jaVxfW5vbo18xn,36,0.112,0.745,239155,0.946,0.000233,10,0.43,-4.781,0,0.253,141.984,4,0.5
1249,J-Que Beenz,Beautiful Girls,5IuV0YqQfVkzRQmvoDClV1,61,0.865,0.576,238011,0.196,0.0,7,0.117,-13.639,1,0.0322,118.075,4,0.502
1250,ZAYN,No Candle No Light (feat. Nicki Minaj),3g2738D4yQGvjZ4xupIr95,67,0.0171,0.619,195027,0.752,0.000107,5,0.0949,-4.22,0,0.0496,122.133,4,0.462
1251,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,76,0.111,0.803,163525,0.599,0.0,1,0.236,-5.169,1,0.0985,130.107,4,0.484
1252,Isam B,Deep In The Shadows,7n0MoLAa7M8tFsLW1sIsYD,49,0.402,0.598,182101,0.386,0.0,2,0.0919,-8.071,0,0.0451,177.696,4,0.485
1253,Citybois,Synger For Mig,152DVKl9x5rMk7PWfHcxyr,61,0.245,0.556,194439,0.599,0.0,3,0.146,-6.98,0,0.102,125.745,5,0.757
1254,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,81,0.0114,0.81,214593,0.55,5.69e-06,2,0.107,-7.46,0,0.17,76.503,4,0.183
1255,Tory Lanez,Pa Mi (with Ozuna),0CYLDwvvpJQySLA5CvqvSl,71,0.0983,0.596,216689,0.557,0.0,1,0.0565,-7.522,0,0.134,133.247,5,0.661
1256,Ude Af Kontrol,Ikk' Giv Op,1dOD3agtyjo5m0OQgJ4g7X,54,0.215,0.62,174375,0.811,1.16e-05,5,0.0968,-4.059,0,0.0841,129.806,4,0.831
1257,MOSTER MOSTER,Hvorfor Har Du Bukser På?,5APPwWlxEIF2yhr2STDVQU,39,0.132,0.789,217815,0.848,0.0,0,0.174,-4.995,0,0.0468,119.034,4,0.718
1258,YG,SUU WHOOP,6JzvfFCIFT1CbbHE1pDNBU,68,0.0262,0.786,185000,0.327,1.34e-05,2,0.101,-9.889,1,0.528,158.019,4,0.194
1259,YBN Nahmir,Rubbin Off The Paint,6V4KHt9xu4TPEnDFoBeacT,72,0.00529,0.734,159916,0.751,0.0,1,0.183,-7.26,1,0.285,161.997,4,0.56
1260,Armin van Buuren,Blah Blah Blah,0tp6mwUt99QnfY95T30Lqj,66,0.00882,0.378,183519,0.963,0.00357,5,0.294,-3.911,0,0.0682,103.406,3,0.16
1261,MadeinTYO,Ned Flanders (feat. A$AP Ferg),2EUNZfjPToKZIahK0WMLKd,76,0.0254,0.936,161013,0.495,0.0,1,0.087,-6.062,1,0.229,139.951,4,0.299
1262,Drake,Elevate,3szf2z1Cy1QMrtHrbn8rz9,73,0.015,0.758,184960,0.474,0.0,1,0.116,-8.72,1,0.146,76.062,4,0.0541
1263,Mia Wray,Where I Stand,69aRqqcNYSCWEF4voEZ4Sv,57,0.955,0.432,202867,0.107,1.08e-05,10,0.185,-12.403,1,0.0358,109.589,4,0.235
1264,The Minds Of 99,Ideen Er Død,2qC40b1nmXiuKJKfNXfrbS,38,0.00611,0.543,243382,0.922,0.0806,1,0.357,-4.408,0,0.0388,153.984,4,0.724
1265,Alex Kramer,Synth Rack,3CNoWmSs0p4QOIVmCAM8A0,38,0.000987,0.674,60444,0.654,0.057,11,0.105,-9.686,1,0.31,202.556,3,0.716
1266,Alessia Cara,Not Today,5MSOM0Bz3OJrC0UBy3H62G,66,0.0972,0.547,156547,0.462,5.29e-06,1,0.0933,-6.04,1,0.308,111.524,4,0.16
1267,Skinz,I Min Zone,5nFDTvp41gO5ctf7LnFEI1,52,0.2,0.715,177239,0.622,0.0,0,0.154,-6.243,1,0.143,78.017,4,0.523
1268,Billie Eilish,come out and play,7wC5eZcFS1Q1BsQ35DU6H4,84,0.693,0.64,210376,0.321,0.0307,0,0.114,-14.604,1,0.0931,145.045,4,0.177
1269,Yung Pinch,20 Years Later,58IFBgnCaAxdghKPnPo44l,64,0.233,0.761,215189,0.516,1.11e-06,9,0.113,-7.283,0,0.111,144.951,4,0.548
1270,Karl William,Om Igen,60US3zUjL4tqPRsvq1fqIT,40,0.0853,0.708,241234,0.758,0.0,0,0.0848,-7.484,1,0.0642,94.997,4,0.492
1271,The Minds Of 99,Alle Skuffer Over Tid - Live,1AUSA0OWONpGrTpkr7CpxY,39,0.0464,0.417,297933,0.839,0.00769,4,0.963,-6.151,0,0.0431,153.969,4,0.363
1272,Bebe Rexha,I'm a Mess - Acoustic,1RGcxEKlVL5TSMHqV13etr,68,0.685,0.748,153094,0.406,3.61e-06,1,0.118,-8.142,1,0.035,100.034,4,0.811
1273,CNCO,Hey DJ - Remix,3cR5ZtQ4JqGj4VHBb1gvFf,77,0.0918,0.564,189363,0.89,0.0,5,0.0819,-4.286,1,0.107,180.112,4,0.636
1274,Ude Af Kontrol,Vågen For Længe,7gDM84A3uvMH8VCm0p0SgB,42,0.222,0.855,174194,0.75,2.17e-06,6,0.104,-7.005,1,0.113,124.084,4,0.48
1275,Cher Lloyd,None Of My Business,2SPEg45ZaUFJCg9GwNmRvw,68,0.428,0.793,184005,0.488,0.0,2,0.0823,-5.807,0,0.0462,133.957,4,0.5
1276,Bella Thorne,Walk with Me,4b1JnjZRkISKBgJEgfrp3u,57,0.286,0.695,204000,0.437,0.00019,0,0.184,-8.493,1,0.0286,130.003,4,0.206
1277,Skepta,Pure Water,1ATVSVN4kc8S2XE7FdyJi8,63,0.0256,0.594,187399,0.776,0.0,0,0.144,-4.289,1,0.287,138.149,4,0.402
1278,Anders Matthesen,Skubber det sne - Ternet Ninja,5poQpAzMJzLSRCOEHYFM2K,48,0.127,0.744,174408,0.625,0.0,0,0.0838,-6.233,0,0.0653,132.81,4,0.455
1279,The Struts,Body Talks,6spaGIZEfeDYlgAupMI34k,65,0.00354,0.37,178116,0.855,0.0,8,0.372,-3.232,0,0.29,185.791,4,0.65
1280,Jason Mraz,Have It All,7BXW1QCg56yzEBV8pW8pah,71,0.204,0.643,226107,0.638,0.0,1,0.0707,-4.947,0,0.0407,82.001,4,0.6
1281,NF,WHY,7rjGZWlqqeEMDrAabwZQhr,75,0.368,0.737,188990,0.77,0.0,10,0.306,-7.753,0,0.51,158.351,4,0.431
1282,ICEKIID,Kong Midas,0Ro3yhFSe4Qgs5Jtb5PbdS,43,0.037,0.801,169010,0.611,6.36e-06,8,0.109,-8.767,1,0.137,94.989,4,0.434
1283,NAV,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25,71,0.229,0.797,228387,0.731,0.0,9,0.224,-4.443,0,0.0479,146.93,4,0.623
1284,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,74,0.000683,0.499,340132,0.97,0.136,0,0.0871,-2.838,1,0.116,106.558,4,0.0506
1285,Lazy Weekends,Caught Up,7zolcuA2RVIATBjrAs0VRD,65,0.24,0.633,214933,0.685,6.8e-06,0,0.116,-5.238,1,0.0326,149.992,4,0.376
1286,MKTO,How Can I Forget,0ibG3XCJ32Qq9maUY4AViR,76,0.69,0.796,177141,0.53,0.0,8,0.0646,-5.967,1,0.0558,105.031,4,0.754
1287,LayLay,Laylow,4R7WaUKa7DR4Bb3pr1g7e9,32,0.163,0.761,165290,0.712,3.55e-06,10,0.104,-6.442,0,0.0424,120.061,4,0.636
1288,Jess Glynne,All I Am - Acoustic,5KTs9czAIYinQrBuLRKYj9,60,0.834,0.698,224693,0.349,0.0,0,0.0804,-7.579,1,0.0351,121.898,4,0.446
1289,Jimilian,Vai,3TeXPZqWalQdXZiH8BmmnQ,51,0.251,0.824,172941,0.625,0.0,6,0.166,-7.168,0,0.0488,102.0,4,0.875
1290,Dax,She Cheated Again,3bPK33sZdStzPI81xHOoc6,68,0.15,0.651,166870,0.569,0.0,10,0.0928,-10.156,1,0.324,96.795,4,0.36
1291,Drake,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,71,0.117,0.85,157605,0.473,0.0105,10,0.108,-5.747,0,0.209,85.454,4,0.38
1292,Sick Individuals,Easy (feat. MPH),3KS7Ligqh7wUxTyLZypnqh,53,0.0858,0.67,188875,0.784,1.99e-05,5,0.129,-4.415,1,0.0366,157.981,4,0.639
1293,Party in Backyard,Bitch Lasagna,0xGl8HKFncXK7aFZRTGZsr,79,0.0133,0.795,134417,0.789,0.0,2,0.113,-5.21,1,0.259,149.961,4,0.535
1294,Shawn Mendes,Lost In Japan - Remix,575NJxNUVDqwJGdzBrlLbv,82,0.0882,0.694,201253,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
1295,Lil Peep,16 Lines,6akBF8JWM8lrpqejdwIfYI,71,0.0663,0.607,244907,0.45,1.12e-05,0,0.107,-8.507,1,0.0338,105.992,4,0.121
1296,Tyla Yaweh,She Bad,7Im9JRMR5HVp9PmHjCsv75,71,0.197,0.679,221714,0.526,0.0,4,0.0792,-7.641,0,0.172,105.133,4,0.231
1297,Kojo Funds,Check (with RAYE),4i8ObH2xPP4DSNniUJlgar,64,0.21,0.41,215573,0.718,0.0,3,0.079,-6.295,0,0.126,94.332,4,0.57
1298,5 Seconds of Summer,Lie To Me,3567eNX2L3RkkMkwspncMH,72,0.0115,0.633,150467,0.478,0.0,0,0.103,-5.571,1,0.0359,159.951,4,0.692
1299,The Weeknd,Try Me,4rv1ww0dUwFZcDVPqhcOcX,74,0.622,0.466,221107,0.672,0.00108,8,0.147,-5.777,0,0.068,91.673,4,0.108
1300,6LACK,Let Her Go,0CIGZEXjZ8L52lOrqUljJt,68,0.586,0.758,177172,0.62,7.8e-05,5,0.187,-7.079,0,0.0846,156.017,4,0.404
1301,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,78,0.000297,0.618,248336,0.824,6.87e-05,1,0.0649,-5.316,1,0.0301,121.238,4,0.598
1302,DJ Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",6kiauSlWtddVQx4JwJx51p,73,0.176,0.58,219400,0.935,0.0,6,0.514,-4.847,0,0.293,129.173,4,0.666
1303,Lewis Capaldi,Something Borrowed - Demo,6UQGNRfns3nW2Nryl4aEGh,66,0.554,0.403,195160,0.474,0.0,9,0.13,-5.643,1,0.0416,167.416,4,0.261
1304,EXO,Tempo,4EjUFjzi4ErWjklOA3Aslu,74,0.237,0.686,224483,0.842,0.0,0,0.0683,-4.423,1,0.1,115.944,4,0.519
1305,Samba Twins,Esmeralda,4HHGxBEC3WOwmXLo6sQx1e,64,0.00281,0.759,234510,0.517,0.906,11,0.0782,-12.275,0,0.0601,120.016,4,0.411
1306,Benal,Nu Her,73skF4Y2MgeL9YwJYv4ac9,53,0.378,0.967,242269,0.7,1.98e-06,0,0.321,-6.204,1,0.1,115.968,4,0.654
1307,Freja Kirk,Fine Things,1bRW8uO29qzGS9x6O7R4ts,36,0.275,0.734,200669,0.315,0.00506,7,0.113,-8.792,0,0.0615,169.824,4,0.236
1308,Madison Beer,Teenager in Love,2IRH2r95UDqvlrrMOgOXjU,72,0.301,0.673,214908,0.579,5.82e-06,0,0.0705,-5.398,1,0.0278,109.976,3,0.578
1309,Camila Cabello,Real Friends,5vnpANH92iEajvGwE2oQ6r,79,0.235,0.701,223583,0.512,5.07e-06,0,0.135,-6.869,0,0.0969,91.947,4,0.663
1310,Reem,Okay,70CUmHWhlqtzJ5TqvoqBNu,33,0.00474,0.734,182312,0.766,0.0,4,0.213,-6.156,0,0.0615,125.006,4,0.507
1311,The Minds Of 99,En Engel,34MW1U9wuBRheRZ28ZlX94,40,0.0138,0.663,255804,0.83,1.7e-06,7,0.101,-4.949,1,0.0446,118.005,4,0.586
1312,Ude Af Kontrol,Første Klasse (feat. Eiqu & Wawy),2bUlCiUZpV06nhXgw7GTDR,40,0.169,0.643,176640,0.811,3.06e-06,9,0.338,-6.014,0,0.285,128.63,4,0.752
1313,Camila Cabello,Something's Gotta Give,7IL3UOlcJ6nmcCMwpnlfcA,73,0.367,0.545,236360,0.458,0.0,5,0.118,-4.6,0,0.0279,79.943,4,0.164
1314,Skinz,Jeg Har En Pige,5O9gTB3YaUUJ39S6nN7rUn,55,0.137,0.72,201630,0.588,0.0,11,0.058,-7.593,1,0.0483,143.947,4,0.589
1315,Lukas Graham,Not A Damn Thing Changed,5vph4KmP15IRBLRPPsLnRo,59,0.238,0.8,193520,0.709,0.0,6,0.119,-5.834,0,0.0381,127.438,3,0.388
1316,Volkan,Khouya,4H0KKcnTMvKgmFs6bEMnfR,38,0.144,0.705,185500,0.606,0.0,7,0.0764,-8.029,1,0.06,102.987,4,0.499
1317,KSHMR,Neverland,6G7zxqKAXgLtjQS7FZeCxI,64,0.00301,0.312,189525,0.937,0.182,8,0.288,-3.994,0,0.0504,137.993,4,0.257
1318,Tiësto,Grapevine,3bYLRndI3qoLQqgPalT8CY,72,0.00514,0.714,150968,0.828,0.154,3,0.32,-4.663,1,0.0598,124.034,4,0.208
1319,Matoma,Sunday Morning (feat. Josie Dunne),2TKSH16Qb0zVRcqrHc3D3h,67,0.173,0.673,185806,0.651,0.0,3,0.112,-6.982,0,0.0587,123.98,4,0.428
1320,Fläskberget,Far Away From Texas (Funky Bonus Track),1EWbbN81eYikikuEjKEKpY,50,0.0414,0.748,52729,0.604,2.2e-06,7,0.107,-9.671,1,0.108,108.424,4,0.89
1321,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,72,0.278,0.765,153351,0.542,1.87e-05,1,0.609,-6.755,1,0.39,171.945,4,0.734
1322,Vegedream,Ramenez la coupe à la maison,1m0UFnuTktOkksvjbF9z0m,74,0.0358,0.808,235556,0.661,0.0,0,0.138,-6.237,0,0.0395,107.992,4,0.804
1323,Lykke Li,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,66,0.323,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631
1324,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,78,0.0739,0.543,231298,0.492,0.0,7,0.11,-7.432,1,0.156,220.099,4,0.107
1325,ATYPISK,Så På,7aymLo04lsFLyUZbNOv6nX,54,0.0732,0.74,148585,0.89,0.0,9,0.144,-3.691,0,0.161,120.022,4,0.564
1326,Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,77,0.0102,0.638,228720,0.624,0.0,10,0.0944,-5.37,1,0.0798,159.937,4,0.445
1327,Lil Jon,Alive (with Offset & 2 Chainz),7w8SYlPLA9bqj7vRHvYNDz,70,0.364,0.811,235897,0.734,2.26e-06,0,0.121,-6.626,0,0.334,150.06,4,0.566
1328,Ella Mai,Naked - Bonus Track,0SbOpoBzBBCqWIcvo94JeD,73,0.782,0.356,197183,0.388,0.0,9,0.109,-8.532,1,0.0652,175.123,4,0.573
1329,Lenny,Mon cherie,5beE3odZ8ygK9iMWa5ieHM,41,0.0728,0.627,169173,0.8,0.0,11,0.279,-4.184,1,0.144,94.941,4,0.845
1330,KSHMR,Magic,1stV66277oZEXpVilOxJu4,63,0.0905,0.601,149414,0.939,0.000611,5,0.53,-3.191,1,0.115,127.875,4,0.336
